url,title,price,bike_year,mileage,localisation,brand,model,engine_size
https://www.leboncoin.fr/motos/1999361575.htm?ac=4051296304, bandit 400,1400.0,1992,7000,Limay 78520,suzuki,bandit400,398.0
https://www.leboncoin.fr/motos/1999358735.htm?ac=4051296304, gsxr 1100,3750.0,1988,45900,Bordeaux 33000,suzuki,gsxr1100,1052.0
https://www.leboncoin.fr/motos/1999358735.htm?ac=4051296304, gsxr 1100,3750.0,1988,45900,Bordeaux 33000,suzuki,gsxr1100,1052.0
https://www.leboncoin.fr/motos/1999356149.htm?ac=4051296304,burgman 125,1550.0,2011,23000,Paris 75019,suzuki,burgman125,124.0
https://www.leboncoin.fr/motos/1999354061.htm?ac=4051296304, dr 650 rse,1750.0,1991,48000,Bordeaux 33000,suzuki,dr650rse,640.0
https://www.leboncoin.fr/motos/1999350836.htm?ac=4051296304, gsxr 600 movistar,2850.0,2002,45000,Iffendic 35750,suzuki,gsxr600m,599.0
https://www.leboncoin.fr/motos/1999347382.htm?ac=4051296304, sv650s,4800.0,2016,3600,Goderville 76110,suzuki,sv650s,645.0
https://www.leboncoin.fr/motos/1999335346.htm?ac=4051296304,sv 650 s ,2900.0,2003,20000,Bourdon 80310,suzuki,sv650s,645.0
https://www.leboncoin.fr/motos/1999309347.htm?ac=4051296304, dr800s,3000.0,1991,45700,Caden 56220,suzuki,drbig800s,779.0
https://www.leboncoin.fr/motos/1999309347.htm?ac=4051296304, dr800s,3000.0,1991,45700,Caden 56220,suzuki,drbig800s,779.0
https://www.leboncoin.fr/motos/1985997131.htm?ac=4051296304,belle gsxr 1100 de 48000 ,4495.0,1992,48079,Hésingue 68220,suzuki,gsxr1100,1127.0
https://www.leboncoin.fr/motos/1985997131.htm?ac=4051296304,belle gsxr 1100 de 48000 ,4495.0,1992,48079,Hésingue 68220,suzuki,gsxr1100,1127.0
https://www.leboncoin.fr/motos/1999291032.htm?ac=4051296304, rf600r,1000.0,1993,1000,Rumilly 74150,suzuki,rf600r,600.0
https://www.leboncoin.fr/motos/1979389106.htm?ac=4051296304, vstrom 650 xt,4490.0,2016,52520,Mougins 06250,suzuki,vstrom650xtabs,645.0
https://www.leboncoin.fr/motos/1999263092.htm?ac=4051296304, gsxr 1000 ,13990.0,2018,1900,Gien 45500,suzuki,gsxr1000,999.0
https://www.leboncoin.fr/motos/1999244760.htm?ac=4051296304,gse 500 ,1000.0,1991,72414,Vierzon 18100,suzuki,gs500e,487.0
https://www.leboncoin.fr/motos/1999244760.htm?ac=4051296304,gse 500 ,1000.0,1991,72414,Vierzon 18100,suzuki,gs500e,487.0
https://www.leboncoin.fr/motos/1999240031.htm?ac=4051296304, 500,1380.0,1994,65250,Millau 12100,suzuki,gs500e,487.0
https://www.leboncoin.fr/motos/1999075094.htm?ac=4051296304, gs500e,1100.0,1994,74263,Saint-Eloy-les-Mines 63700,suzuki,gs500e,487.0
https://www.leboncoin.fr/motos/1999230550.htm?ac=4051296304, v strom 650,3100.0,2005,53000,Brive-la-Gaillarde 19100,suzuki,vstrom650,645.0
https://www.leboncoin.fr/motos/1998825711.htm?ac=4051296304, dl vstrom 650,3900.0,2005,58000,Villeneuve-sur-Lot 47300,suzuki,vstrom650,645.0
https://www.leboncoin.fr/motos/2000360370.htm?ac=4051296304, vstrom 650 a2 trail rtier,2600.0,2005,54000,Argenteuil 95100,suzuki,vstrom650,645.0
https://www.leboncoin.fr/motos/1999230472.htm?ac=4051296304, sv650,5650.0,2019,4350,Rouen 76000,suzuki,sv650,645.0
https://www.leboncoin.fr/motos/1991957359.htm?ac=4051296304, sv650,5800.0,2019,7350,Toulouse 31000,suzuki,sv650,645.0
https://www.leboncoin.fr/motos/1998586742.htm?ac=4051296304, sv650 a2 ,5800.0,2019,20000,Vélizy-Villacoublay 78140,suzuki,sv650,645.0
https://www.leboncoin.fr/motos/1999224352.htm?ac=4051296304, burgman 200,2950.0,2017,13850,Balaruc-le-Vieux 34540,suzuki,burgman200,200.0
https://www.leboncoin.fr/motos/1993315011.htm?ac=4051296304, gt 750,10000.0,1976,65750,Avallon 89200,suzuki,gt750,739.0
https://www.leboncoin.fr/motos/1999159480.htm?ac=4051296304, burgman 400 phase 2 tablier poignee chauffante et ,1800.0,2008,45000,Lagny-sur-Marne 77400,suzuki,burgman400,400.0
https://www.leboncoin.fr/motos/1993717682.htm?ac=4051296304, an 125,800.0,1998,17300,Orléans 45100 Orléans-la-Source,suzuki,an125,124.0
https://www.leboncoin.fr/motos/1999147267.htm?ac=4051296304, gse500,1800.0,2006,64784,Mougins 06250,suzuki,gs500,487.0
https://www.leboncoin.fr/motos/1964350673.htm?ac=4051296304, vs 800 intruder mroad s,2990.0,1996,16335,Warcq 08000,suzuki,vs800glintruder,805.0
https://www.leboncoin.fr/motos/1998643326.htm?ac=4051296304, vs800 intruder,2800.0,1996,37200,Plougourvest 29400,suzuki,vs800glintruder,805.0
https://www.leboncoin.fr/motos/1985934927.htm?ac=4051296304, gsxf 1250 ,5990.0,2012,56500,La Chapelle-Saint-Luc 10600,suzuki,gsx1250fa,1250.0
https://www.leboncoin.fr/motos/1999089499.htm?ac=4051296304, dr 650rs,2200.0,1993,69706,Mouscardès 40290,suzuki,dr650rse,641.0
https://www.leboncoin.fr/motos/1999086262.htm?ac=4051296304,intruder 1800 ,11900.0,2009,7000,Sixt-sur-Aff 35550,suzuki,intruderm1800r,1783.0
https://www.leboncoin.fr/motos/1873021250.htm?ac=4051296304, intruder 1800,8990.0,2009,30000,Sausheim 68390,suzuki,intruderm1800r,1783.0
https://www.leboncoin.fr/motos/1999079693.htm?ac=4051296304, burgman 650,1990.0,2010,68000,Reims 51100,suzuki,burgman650,638.0
https://www.leboncoin.fr/motos/1999071021.htm?ac=4051296304, gsxr 750,3500.0,1993,50000,Groslay 95410,suzuki,gsxr750,750.0
https://www.leboncoin.fr/motos/1998772461.htm?ac=4051296304, gsxr 750 v ech,2500.0,1993,62000,Meudon 92190,suzuki,gsxr750,750.0
https://www.leboncoin.fr/motos/1998455424.htm?ac=4051296304, gsxr 750,2600.0,1993,55700,Roquefort-la-Bédoule 13830,suzuki,gsxr750,750.0
https://www.leboncoin.fr/motos/1999067898.htm?ac=4051296304, svs 650,2600.0,2006,53,Bourg-de-Péage 26300,suzuki,sv650,645.0
https://www.leboncoin.fr/motos/1998470874.htm?ac=4051296304, sv 650,1950.0,2006,31200,Boissy-Saint-Léger 94470,suzuki,sv650,645.0
https://www.leboncoin.fr/motos/1999465836.htm?ac=4051296304, burgman 650 executive abs ,7990.0,2016,2908,Paris 75116 16e Arrondissement,suzuki,burgman650absexecutive,638.0
https://www.leboncoin.fr/motos/1992010154.htm?ac=4051296304,rare gsxs 1000 katana comme neuve et disponible,10699.0,2019,3300,Annecy 74000,suzuki,katana,999.0
https://www.leboncoin.fr/motos/1812900426.htm?ac=4051296304, katana 1000,12300.0,2019,58,Saint-Quentin 02100,suzuki,katana,999.0
https://www.leboncoin.fr/motos/1710932392.htm?ac=4051296304,roadster katana 1000,8900.0,2019,3500,Bastia 20600,suzuki,katana,999.0
https://www.leboncoin.fr/motos/1998326711.htm?ac=4051296304, katana,11000.0,2019,2870,Antibes 06600,suzuki,katana,999.0
https://www.leboncoin.fr/motos/1999053111.htm?ac=4051296304, tu250 x,1500.0,1997,246314,Vallauris 06220,suzuki,tu250xv,249.0
https://www.leboncoin.fr/motos/1999052486.htm?ac=4051296304, burgman 650,1200.0,2008,56000,Levallois-Perret 92300,suzuki,burgman650,638.0
https://www.leboncoin.fr/motos/1999035713.htm?ac=4051296304, burgman 125,950.0,2008,22400,Cannes 06150 Cannes la Bocca,suzuki,burgman650,638.0
https://www.leboncoin.fr/motos/1998936414.htm?ac=4051296304, burgman 125,1000.0,2008,22300,Avignon 84000,suzuki,burgman650,638.0
https://www.leboncoin.fr/motos/1998504267.htm?ac=4051296304, burgman 650,3100.0,2008,26313,Reterre 23110,suzuki,burgman650,638.0
https://www.leboncoin.fr/motos/1999046266.htm?ac=4051296304, gsxr,3000.0,1996,52000,La Londe-les-Maures 83250,suzuki,gsxr1100,1074.0
https://www.leboncoin.fr/motos/1998907740.htm?ac=4051296304, gsxr 1100 w,2500.0,1996,48000,Plan-de-Cuques 13380,suzuki,gsxr1100,1074.0
https://www.leboncoin.fr/motos/1999033564.htm?ac=4051296304, bandit 650 n,2400.0,2006,97000,Strasbourg 67000,suzuki,bandit650,656.0
https://www.leboncoin.fr/motos/1998309162.htm?ac=4051296304, bandit,2600.0,2006,18000,Cavalaire-sur-Mer 83240,suzuki,bandit650,656.0
https://www.leboncoin.fr/motos/1990390896.htm?ac=4051296304, bandit 650 abs,2400.0,2006,51500,Draveil 91210,suzuki,bandit650,656.0
https://www.leboncoin.fr/motos/1999031902.htm?ac=4051296304, dl vstrom 650 xt,7890.0,2019,5888,Villemandeur 45700,suzuki,vstrom650xt,645.0
https://www.leboncoin.fr/motos/1999027497.htm?ac=4051296304, gsr 600 rs 54,3999.0,2009,18421,Dommartin-lès-Toul 54200,suzuki,gsxr600,599.0
https://www.leboncoin.fr/motos/1998304977.htm?ac=4051296304, gsxr 600 k9,5600.0,2009,41000,Draguignan 83300,suzuki,gsxr600,599.0
https://www.leboncoin.fr/motos/1968000241.htm?ac=4051296304, gsf 500,1990.0,2005,37000,Saint-Martin-d'Hères 38400,suzuki,gs500f,487.0
https://www.leboncoin.fr/motos/1812096048.htm?ac=4051296304, gsxr 1000,6000.0,2002,70000,Pontivy 56300,suzuki,gsxr1000,988.0
https://www.leboncoin.fr/motos/1998958779.htm?ac=4051296304, dr 350 se,1700.0,1998,44000,Lecci 20137,suzuki,dr350se,348.0
https://www.leboncoin.fr/motos/1998958224.htm?ac=4051296304, sixteen 125 ,1490.0,2009,5570,Pirey 25480,suzuki,sixteen125,124.0
https://www.leboncoin.fr/motos/1998952648.htm?ac=4051296304, gs 500 e,1500.0,1998,48500,Philippsbourg 57230,suzuki,gs500,487.0
https://www.leboncoin.fr/motos/1963784194.htm?ac=4051296304, gs500e ,1250.0,1998,71000,Champigny-sur-Marne 94500,suzuki,gs500,487.0
https://www.leboncoin.fr/motos/1998937803.htm?ac=4051296304, gsx 750 f,1900.0,1996,43700,Flacey-en-Bresse 71580,suzuki,gsx750f,748.0
https://www.leboncoin.fr/motos/1998934904.htm?ac=4051296304, gsx 1400,4400.0,2003,48500,Clermont 60600,suzuki,gsx1400,1402.0
https://www.leboncoin.fr/motos/1998901690.htm?ac=4051296304, sv 650,2000.0,2002,60000,Vic-en-Bigorre 65500,suzuki,sv650,645.0
https://www.leboncoin.fr/motos/1998851273.htm?ac=4051296304, sv 650 n,2400.0,2002,50000,Doué-en-Anjou 49700,suzuki,sv650,645.0
https://www.leboncoin.fr/motos/1998896818.htm?ac=4051296304, gsxr125 e ok,4200.0,2018,3000,Tremblay-en-France 93290,suzuki,gsxr125,124.0
https://www.leboncoin.fr/motos/1998879552.htm?ac=4051296304, ds 80,750.0,1988,80,Le Barp 33114,suzuki,ds80,79.9
https://www.leboncoin.fr/motos/1975420457.htm?ac=4051296304, vstrom 1000,7800.0,2016,12000,Tassin-la-Demi-Lune 69160,suzuki,vstrom1000abs,996.0
https://www.leboncoin.fr/motos/1998870379.htm?ac=4051296304, gsxr750,1000.0,1992,77000,Metz 57000,suzuki,gsxr750w,749.0
https://www.leboncoin.fr/motos/1998870379.htm?ac=4051296304, gsxr750,1000.0,1992,77000,Metz 57000,suzuki,gsxr750w,749.0
https://www.leboncoin.fr/motos/1998609120.htm?ac=4051296304, 750,1600.0,1992,54000,Dole 39100,suzuki,gsxr750w,749.0
https://www.leboncoin.fr/motos/1998609120.htm?ac=4051296304, 750,1600.0,1992,54000,Dole 39100,suzuki,gsxr750w,749.0
https://www.leboncoin.fr/motos/1998865832.htm?ac=4051296304, 1200 bandit,2000.0,1998,79000,Angers 49100,suzuki,gsf1200sbandit,1157.0
https://www.leboncoin.fr/motos/1998860754.htm?ac=4051296304, gsxs 1000 f abs,9600.0,2016,19800,Saint-Leu-la-Forêt 95320,suzuki,gsxs1000fabs,999.0
https://www.leboncoin.fr/motos/1998858414.htm?ac=4051296304, bking 1340 bking,4995.0,2008,47000,Fréjus 83370 Saint-Aygulf,suzuki,bking,1340.0
https://www.leboncoin.fr/motos/1998626902.htm?ac=4051296304, 1340 bking bking,4995.0,2008,47000,Bastelicaccia 20129,suzuki,bking,1340.0
https://www.leboncoin.fr/motos/1998854951.htm?ac=4051296304, 800 volusia intruder,4800.0,2004,9900,Billy-Berclau 62138,suzuki,intruder800,805.0
https://www.leboncoin.fr/motos/1998840830.htm?ac=4051296304, burgman,3200.0,2009,52000,Le Muy 83490 Le Petit Rouet,suzuki,burgman400abs,400.0
https://www.leboncoin.fr/motos/1998834876.htm?ac=4051296304, rm 125cc ,2600.0,2007,500,Metz 57000,suzuki,rm125,124.0
https://www.leboncoin.fr/motos/1998831177.htm?ac=4051296304, 650s,3000.0,2006,46,Paris 75007 7e Arrondissement,suzuki,sv650s,645.0
https://www.leboncoin.fr/motos/1998440944.htm?ac=4051296304, sv650s a2,3500.0,2006,26000,Pontault-Combault 77340,suzuki,sv650s,645.0
https://www.leboncoin.fr/motos/1998822383.htm?ac=4051296304, gsxr 1100 de ,6600.0,1991,44950,Carcassonne 11000,suzuki,gsxr1100,1127.0
https://www.leboncoin.fr/motos/1998822383.htm?ac=4051296304, gsxr 1100 de ,6600.0,1991,44950,Carcassonne 11000,suzuki,gsxr1100,1127.0
https://www.leboncoin.fr/motos/1993616552.htm?ac=4051296304, gsxr 1000,6800.0,2010,16000,Baud 56150,suzuki,gsxr1000,999.0
https://www.leboncoin.fr/motos/1998765086.htm?ac=4051296304, burgman 125 abs,2490.0,2018,13836,Fonbeauzard 31140,suzuki,burgman125,125.0
https://www.leboncoin.fr/motos/1998764365.htm?ac=4051296304, v strom 650 abs,3700.0,2008,43050,Néoules 83136,suzuki,vstrom650abs,645.0
https://www.leboncoin.fr/motos/1998754099.htm?ac=4051296304, dr 600,2000.0,1984,23000,Lavaur 81500,suzuki,dr600s,590.0
https://www.leboncoin.fr/motos/1998811835.htm?ac=4051296304, gsx 750 ,9800.0,2013,15000,Saint-Médard-en-Jalles 33160,suzuki,gsxr750,750.0
https://www.leboncoin.fr/motos/2000806719.htm?ac=4051296304, gsxr 750 ,6900.0,2013,39000,Montgiscard 31450,suzuki,gsxr750,750.0
https://www.leboncoin.fr/motos/1998744750.htm?ac=4051296304, 600 bandit,2200.0,1998,42000,Poitiers 86000,suzuki,gsf600sbandit,599.0
https://www.leboncoin.fr/motos/1998734992.htm?ac=4051296304, gsxs 1000,10890.0,2020,7500,Fréjus 83600,suzuki,gsxs1000,999.0
https://www.leboncoin.fr/motos/1998734007.htm?ac=4051296304, gsxr 1100,3000.0,1994,46941,Arthun 42130,suzuki,gsxr1100wr,1074.0
https://www.leboncoin.fr/motos/1998732815.htm?ac=4051296304, intruder m1800 vzr,8500.0,2006,48000,Mâcon 71000,suzuki,intruderm1800r,1783.0
https://www.leboncoin.fr/motos/1998728482.htm?ac=4051296304, vs 800 intruder de ,2400.0,1993,67600,Vertou 44120,suzuki,vs800intruder,805.0
https://www.leboncoin.fr/motos/1998292909.htm?ac=4051296304, intruder,6800.0,1993,16343,Sarre-Union 67260,suzuki,vs800intruder,805.0
https://www.leboncoin.fr/motos/1998727704.htm?ac=4051296304,dr650 ,700.0,1992,999999,Pellevoisin 36180,suzuki,dr650rdakar,640.0
https://www.leboncoin.fr/motos/1998727704.htm?ac=4051296304,dr650 ,700.0,1992,999999,Pellevoisin 36180,suzuki,dr650rdakar,640.0
https://www.leboncoin.fr/motos/1998719514.htm?ac=4051296304, gsx s 1000 f abs,12200.0,2018,4200,Pau 64000,suzuki,gsxs1000fabs,999.0
https://www.leboncoin.fr/motos/1998719332.htm?ac=4051296304, intruder 1400,5000.0,1989,16500,Semécourt 57280,suzuki,vs1400intruder,1360.0
https://www.leboncoin.fr/motos/1998700752.htm?ac=4051296304, gsxs 1000,10300.0,2018,8000,Périgueux 24000,suzuki,gsxs1000,999.0
https://www.leboncoin.fr/motos/1998600080.htm?ac=4051296304, gsxs1000 f,9100.0,2018,20766,Lombez 32220,suzuki,gsxs1000,999.0
https://www.leboncoin.fr/motos/1998699638.htm?ac=4051296304, burgman 400,3450.0,2013,16572,Mandelieu-la-Napoule 06210,suzuki,burgman400,400.0
https://www.leboncoin.fr/motos/1998687937.htm?ac=4051296304, burgman 650 excutive,6500.0,2015,20400,Marseille 13007 7e Arrondissement,suzuki,burgman650executive,638.0
https://www.leboncoin.fr/motos/1992031326.htm?ac=4051296304, burgman 650 executive,6400.0,2015,29200,Espira-de-l'Agly 66600,suzuki,burgman650executive,638.0
https://www.leboncoin.fr/motos/1998656584.htm?ac=4051296304, intruder,10000.0,2008,55760,Le Tampon 97430,suzuki,intruderclassic400,399.0
https://www.leboncoin.fr/motos/1998400545.htm?ac=4051296304, intruder,2000.0,2008,24000,Carpentras 84200,suzuki,intruderclassic400,399.0
https://www.leboncoin.fr/motos/1998661055.htm?ac=4051296304, intruder 1400,3500.0,1992,58500,Jarnac 16200,suzuki,vs1400intruder,1360.0
https://www.leboncoin.fr/motos/1943367822.htm?ac=4051296304, sv 1000 s,3450.0,2003,55520,Barjac 48000,suzuki,sv1000s,996.0
https://www.leboncoin.fr/motos/1998629434.htm?ac=4051296304, vx 800,900.0,1993,63000,Toul 54200,suzuki,vx800,805.0
https://www.leboncoin.fr/motos/1950845549.htm?ac=4051296304, intruder 18000 ,12000.0,2011,27384,Le Lamentin 97232 Le Lamentin,suzuki,intruder400,399.0
https://www.leboncoin.fr/motos/1998619713.htm?ac=4051296304, gsxs 750,8200.0,2020,3300,Strasbourg 67000,suzuki,gsxs750,749.0
https://www.leboncoin.fr/motos/1981308858.htm?ac=4051296304, gsx 1100 g,2975.0,1992,9686,Frontignan 34110,suzuki,gsx1100g,1127.0
https://www.leboncoin.fr/motos/1998600849.htm?ac=4051296304, dr,2600.0,1996,21000,Toulouse 31500 Bonnefoy-Roseraie-Gramont,suzuki,dr800s,779.0
https://www.leboncoin.fr/motos/1998585536.htm?ac=4051296304, gsx 1250 fa,4700.0,2013,52000,Carrières-sous-Poissy 78955,suzuki,gsx1250fa,1255.0
https://www.leboncoin.fr/motos/1998583266.htm?ac=4051296304, gsxs 125 abs,3200.0,2018,9702,Fréjus 83600,suzuki,gsxs125abs,124.0
https://www.leboncoin.fr/motos/1998570049.htm?ac=4051296304, burgman 125 édition limitée,2450.0,2015,24500,Mûrs-Erigné 49610,suzuki,burgman125,125.0
https://www.leboncoin.fr/motos/1998357183.htm?ac=4051296304, burgman 125 abs mat 1ère ,2250.0,2015,17700,Antony 92160,suzuki,burgman125,125.0
https://www.leboncoin.fr/motos/1998567821.htm?ac=4051296304, gt 380,3000.0,1973,21713,Gimont 32200,suzuki,gt380,371.0
https://www.leboncoin.fr/motos/1599864743.htm?ac=4051296304,1100 ,950.0,1983,58000,Saint-Pons-de-Mauchiens 34230,suzuki,gsx1100skatana,1074.0
https://www.leboncoin.fr/motos/1998533351.htm?ac=4051296304, vl 800 intruder volusia bobber,4500.0,2003,45000,Saint-Quentin 02100,suzuki,vl800intrudervolusia,805.0
https://www.leboncoin.fr/motos/1998517220.htm?ac=4051296304, vstrom dl 1000,9999.0,2019,6700,Potigny 14420,suzuki,vstrom1000,1037.0
https://www.leboncoin.fr/motos/1963526535.htm?ac=4051296304, hayabusa 1300,6500.0,2007,44000,Cannes 06400,suzuki,hayabusa1300,1299.0
https://www.leboncoin.fr/motos/2000802398.htm?ac=4051296304, hayabusa 1300,6700.0,2007,20500,Le Pondy 18210,suzuki,hayabusa1300,1299.0
https://www.leboncoin.fr/motos/1998444451.htm?ac=4051296304, vstrom650 ,5200.0,2018,10000,Saint-Laurent-du-Maroni 97320,suzuki,vstrom650,645.0
https://www.leboncoin.fr/motos/1998493520.htm?ac=4051296304, 650,3200.0,2009,22000,Saint-Vallier-de-Thiey 06460,suzuki,burgman650az,638.0
https://www.leboncoin.fr/motos/1998381288.htm?ac=4051296304, gsxr 600,2800.0,2003,45100,Lathuile 74210,suzuki,gsxr600,599.0
https://www.leboncoin.fr/motos/1998364630.htm?ac=4051296304, gsxr 750 k4,5300.0,2004,52000,Le Plessis-Bouchard 95130,suzuki,gsxr750,749.0
https://www.leboncoin.fr/motos/1992320158.htm?ac=4051296304, burgman 400 exécutif,4800.0,2015,11995,Gonfreville-Caillot 76110,suzuki,burgman400z,398.0
https://www.leboncoin.fr/motos/1998405150.htm?ac=4051296304,450r ,3000.0,2010,16,Thann 68800,mz,suzukir450,449.0
https://www.leboncoin.fr/motos/1998402360.htm?ac=4051296304, 1200 bandit,2000.0,1997,50000,Fontenille 16230,suzuki,gsf1200sbandit,1157.0
https://www.leboncoin.fr/motos/1998398193.htm?ac=4051296304, sv 650 s ,3500.0,2007,35000,Meistratzheim 67210,suzuki,sv650s,645.0
https://www.leboncoin.fr/motos/1998397661.htm?ac=4051296304, gsxr 1000 k4 61000 édition limited,2500.0,2004,61000,Nice 06200,suzuki,gsxr1000,998.0
https://www.leboncoin.fr/motos/1998414129.htm?ac=4051296304, burgman,2500.0,2008,19000,Grigny 69520,suzuki,burgman650exec,638.0
https://www.leboncoin.fr/motos/1998413853.htm?ac=4051296304, burgman 650 exécutive,2750.0,2010,64700,Bègles 33130,suzuki,burgman650absexecutive,638.0
https://www.leboncoin.fr/motos/1998412368.htm?ac=4051296304, bandit 650 s parfait état,3900.0,2012,28750,Cahors 46000,suzuki,bandit650,656.0
https://www.leboncoin.fr/motos/1998471328.htm?ac=4051296304, gsxr 750,4000.0,1988,37000,Hazebrouck 59190,suzuki,gsxr750,748.0
https://www.leboncoin.fr/motos/1998471328.htm?ac=4051296304, gsxr 750,4000.0,1988,37000,Hazebrouck 59190,suzuki,gsxr750,748.0
https://www.leboncoin.fr/motos/1998467661.htm?ac=4051296304, burgman 200 ,1200.0,2012,76000,Saint-Brice-sous-Forêt 95350,suzuki,burgman200,199.0
https://www.leboncoin.fr/motos/1998450002.htm?ac=4051296304, ls savage,2000.0,1998,30150,Fontet 33190,suzuki,ls650psavage,652.0
https://www.leboncoin.fr/motos/1998448158.htm?ac=4051296304, dr 125sm,1650.0,2009,26000,Dommartin-lès-Cuiseaux 71480,suzuki,dr125sm,124.0
https://www.leboncoin.fr/motos/1998437056.htm?ac=4051296304, gsxr 600 srad,1900.0,1998,57000,Falaise 14700,suzuki,gsxr600,600.0
https://www.leboncoin.fr/motos/1998208564.htm?ac=4051296304, 600 bandit,950.0,1996,90000,Tours 37000,suzuki,gsf600nbandit,599.0
https://www.leboncoin.fr/motos/1998184543.htm?ac=4051296304, sv 650 n,3000.0,2005,32500,Viry-Châtillon 91170,suzuki,sv650,647.0
https://www.leboncoin.fr/motos/1998183065.htm?ac=4051296304, burgman 125,1300.0,2004,24500,Les Sables-d'Olonne 85100,suzuki,burgman650,638.0
https://www.leboncoin.fr/motos/1998275527.htm?ac=4051296304, gsr 750 ,5800.0,2013,13500,Orx 40230,suzuki,gsr750,749.0
https://www.leboncoin.fr/motos/2000966117.htm?ac=4051296304, gsr 750 ,5500.0,2013,13500,Orx 40230,suzuki,gsr750,749.0
https://www.leboncoin.fr/motos/2000910322.htm?ac=4051296304, gsr750 freegun,6500.0,2013,15000,Publier 74500,suzuki,gsr750,749.0
https://www.leboncoin.fr/motos/1998263244.htm?ac=4051296304,belle gs850g de ,2200.0,1981,58000,Oudon 44521,suzuki,gs850g,843.0
https://www.leboncoin.fr/motos/1998261128.htm?ac=4051296304, burgman 125,2900.0,2019,5000,Chatou 78400,suzuki,burgman125,125.0
https://www.leboncoin.fr/motos/1998257765.htm?ac=4051296304,drz 400 sm ,4100.0,2007,29000,Blainville-Crevon 76116,suzuki,drz400sm,398.0
https://www.leboncoin.fr/motos/1998253095.htm?ac=4051296304, v strom,3300.0,2012,58000,Ajaccio 20000,suzuki,vstrom650absadventure,645.0
https://www.leboncoin.fr/motos/1691919647.htm?ac=4051296304, goldwing,5000.0,1995,88000,Haselbourg 57850,honda,gl1500segoldwing,1520.0
https://www.leboncoin.fr/motos/2000360939.htm?ac=4051296304, mp3 250,1800.0,2008,39980,Coubron 93470,piaggio,mp3250,249.0
https://www.leboncoin.fr/motos/1963385392.htm?ac=4051296304, senda,1500.0,2008,1,Fayence 83440,derbi,sendabaja125sm,124.0
https://www.leboncoin.fr/motos/1987759812.htm?ac=4051296304, senda,1250.0,2008,1000,Jard-sur-Mer 85520,derbi,sendabaja125sm,124.0
https://www.leboncoin.fr/motos/2000360123.htm?ac=4051296304,unique en guadelpe svartpilen 125,6300.0,2021,450,Le Moule 97160,husqvarna,svartpilen125,125.0
https://www.leboncoin.fr/motos/2000192074.htm?ac=4051296304, svartpilen 125,5100.0,2021,250,Fréjus 83600,husqvarna,svartpilen125,125.0
https://www.leboncoin.fr/motos/2000360100.htm?ac=4051296304,65 sx ,2990.0,2019,1,Bouville 76360,ktm,65sx,64.9
https://www.leboncoin.fr/motos/1979944759.htm?ac=4051296304, neville t120,11400.0,2016,6386,Brizon 74130,triumph,bonnevillet120,1200.0
https://www.leboncoin.fr/motos/1998442083.htm?ac=4051296304, neville t120,9300.0,2016,12700,Nancy 54000,triumph,bonnevillet120,1200.0
https://www.leboncoin.fr/motos/1998148627.htm?ac=4051296304, neville t 120,9500.0,2016,9000,Varages 83670,triumph,bonnevillet120,1200.0
https://www.leboncoin.fr/motos/1996805819.htm?ac=4051296304, neville t120 ,9990.0,2016,2900,Tavaux 39500,triumph,bonnevillet120,1200.0
https://www.leboncoin.fr/motos/1994620574.htm?ac=4051296304, neville t120,9500.0,2016,21500,Lille 59000,triumph,bonnevillet120,1200.0
https://www.leboncoin.fr/motos/1994078332.htm?ac=4051296304, neville t120,9500.0,2016,21000,Lille 59000,triumph,bonnevillet120,1200.0
https://www.leboncoin.fr/motos/1993017137.htm?ac=4051296304, neville t 120,8250.0,2016,29636,Nice 06000,triumph,bonnevillet120,1200.0
https://www.leboncoin.fr/motos/2000887736.htm?ac=4051296304, neville t120,11000.0,2016,16900,Toulouse 31000,triumph,bonnevillet120,1200.0
https://www.leboncoin.fr/motos/2000359706.htm?ac=4051296304, drd ,1500.0,2010,500,Saint-Jean-de-Maurienne 73300,derbi,sendadrd1254t4vsm,124.2
https://www.leboncoin.fr/motos/2000358566.htm?ac=4051296304, drd ,2750.0,2010,24000,Vif 38450,derbi,sendadrd1254t4vsm,124.2
https://www.leboncoin.fr/motos/2000206268.htm?ac=4051296304, drd ,900.0,2010,150,La Hague 50440,derbi,sendadrd1254t4vsm,124.2
https://www.leboncoin.fr/motos/1998432409.htm?ac=4051296304, senda ,1100.0,2010,2500,Paris 75013,derbi,sendadrd1254t4vsm,124.2
https://www.leboncoin.fr/motos/1998316389.htm?ac=4051296304, senda,500.0,2010,300,Cérilly 03350,derbi,sendadrd1254t4vsm,124.2
https://www.leboncoin.fr/motos/1998189533.htm?ac=4051296304, drd,1500.0,2010,1,Roulans 25640,derbi,sendadrd1254t4vsm,124.2
https://www.leboncoin.fr/motos/1995927597.htm?ac=4051296304, senda ,1300.0,2010,15380,Lunel 34400,derbi,sendadrd1254t4vsm,124.2
https://www.leboncoin.fr/motos/1995048086.htm?ac=4051296304, senda,1400.0,2010,5000,Annecy 74000,derbi,sendadrd1254t4vsm,124.2
https://www.leboncoin.fr/motos/1994708664.htm?ac=4051296304, senda,500.0,2010,1000,Les Sables-d'Olonne 85100,derbi,sendadrd1254t4vsm,124.2
https://www.leboncoin.fr/motos/1987632612.htm?ac=4051296304, drd,2400.0,2010,500,Bisel 68580,derbi,sendadrd1254t4vsm,124.2
