url,title,price,bike_year,mileage,brand,model,engine_size
https://www.lacentrale.fr/moto-occasion-annonce-66101610901.html, r1200 rt,8500,2011.0,81600,bmw,r1200rt,1170.0
https://www.lacentrale.fr/moto-occasion-annonce-66101628076.html, r1200 rt,6500,2011.0,72608,bmw,r1200rt,1170.0
https://www.lacentrale.fr/moto-occasion-annonce-87102021067.html, r1200 rt,9790,2011.0,43350,bmw,r1200rt,1170.0
https://www.lacentrale.fr/moto-occasion-annonce-69108470731.html, r1200 rt,9490,2011.0,59350,bmw,r1200rt,1170.0
https://www.lacentrale.fr/moto-occasion-annonce-66101614367.html, ca rebel 125,1800,2000.0,5125,honda,carebel125,124.0
https://www.lacentrale.fr/moto-occasion-annonce-66101569598.html, monster 821,7500,2015.0,21000,ducati,monster821,821.0
https://www.lacentrale.fr/moto-occasion-annonce-66101629029.html, monster 821,8000,2015.0,9810,ducati,monster821,821.0
https://www.lacentrale.fr/moto-occasion-annonce-66101629729.html, gtr 1400,5950,2009.0,48000,kawasaki,1400gtr,1352.0
https://www.lacentrale.fr/moto-occasion-annonce-66101629517.html, cbf 600,3200,2005.0,25300,honda,cbf600n,599.9
https://www.lacentrale.fr/moto-occasion-annonce-69107379106.html, cbf 600,2790,2005.0,60120,honda,cbf600n,599.9
https://www.lacentrale.fr/moto-occasion-annonce-66101629006.html, xjr 1300,6390,2013.0,33380,yamaha,xjr1300,1251.0
https://www.lacentrale.fr/moto-occasion-annonce-66101552377.html, ftr 1200,10900,2019.0,510,indian,ftr1200,1203.0
